"FEATURE_ID","LAST_UPDATE_BY","ROOT_VERSION_ID","CREATED_BY","APP_WIDE","FEATURE_NAME","CREATED_AT","CREATED_DESIGNER_VERSION","KIND","STABLE_VERSION_ID","ELEMENT_PATH_RULES","LAST_UPDATED_AT","_KLEENE_EXTRACT_DATE","_KLEENE_METADATA_ID"
"9XzeKdlPMJvcjGqoE1XMRbeLOIo","Bonnie  Bakoh","9XzeKdlPMJvcjGqoE1XMRbeLOIo","Bonnie  Bakoh","true","Gainsight","2022-10-10T10:15:36Z","4.2.3","Feature","9XzeKdlPMJvcjGqoE1XMRbeLOIo-20221010101536.207249599","[""div:nth-child(54) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396936196","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"0N8oK6uYAdIGTSWuDgd73flW-TE","Bonnie  Bakoh","0N8oK6uYAdIGTSWuDgd73flW-TE","Bonnie  Bakoh","true","App Login","2022-07-01T13:17:10Z","4.2.3","Feature","0N8oK6uYAdIGTSWuDgd73flW-TE-20220701131710.168349940","[""form""]","1656681430161","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"yKKLyzifRQCat0KjrAinug64ySY","Bonnie  Bakoh","yKKLyzifRQCat0KjrAinug64ySY","Bonnie  Bakoh","true","Enthuse","2022-10-10T10:13:52Z","4.2.3","Feature","yKKLyzifRQCat0KjrAinug64ySY-20221010101352.224810074","[""div:nth-child(44) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396832216","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"6Vibd9mLW0Pvl0pvGXVzWTEwjcg","Bonnie  Bakoh","6Vibd9mLW0Pvl0pvGXVzWTEwjcg","Bonnie  Bakoh","true","Amazon Advertising API","2022-10-10T10:06:47Z","4.2.3","Feature","6Vibd9mLW0Pvl0pvGXVzWTEwjcg-20221010100647.350012548","[""div:nth-child(8) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396407339","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"Qxsxp9ZtjFiyMHS2RqgE_oqtmMA","Bonnie  Bakoh","Qxsxp9ZtjFiyMHS2RqgE_oqtmMA","Bonnie  Bakoh","true","Trustpilot","2022-10-10T10:26:04Z","4.2.3","Feature","Qxsxp9ZtjFiyMHS2RqgE_oqtmMA-20221010102604.675463631","[""div:nth-child(120) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397564668","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"gVd3JULxGUdI0VtStRXL8NpqebY","Bonnie  Bakoh","gVd3JULxGUdI0VtStRXL8NpqebY","Bonnie  Bakoh","true","Sellsy","2022-10-10T10:24:08Z","4.2.3","Feature","gVd3JULxGUdI0VtStRXL8NpqebY-20221010102408.603936094","[""div:nth-child(106) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397448595","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"Ro8KgmhlqRHRdCbiPcfLiMvvQq8","Bonnie  Bakoh","Ro8KgmhlqRHRdCbiPcfLiMvvQq8","Bonnie  Bakoh","true","HiBob (IG)","2022-10-10T10:17:29Z","4.2.3","Feature","Ro8KgmhlqRHRdCbiPcfLiMvvQq8-20221010101729.843611454","[""div:nth-child(66) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397049836","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"WZY_le852RkzWLAfo9RgFL-kCrM","Bonnie  Bakoh","WZY_le852RkzWLAfo9RgFL-kCrM","Bonnie  Bakoh","true","BitGo","2022-10-10T10:10:38Z","4.2.3","Feature","WZY_le852RkzWLAfo9RgFL-kCrM-20221010101038.440352156","[""div:nth-child(24) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396638431","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"4IU5PyN-m6WE_8kbQK6qHu8lq_4","Bonnie  Bakoh","4IU5PyN-m6WE_8kbQK6qHu8lq_4","Bonnie  Bakoh","true","Elasticsearch","2022-10-10T10:13:43Z","4.2.3","Feature","4IU5PyN-m6WE_8kbQK6qHu8lq_4-20221010101343.130582961","[""div:nth-child(43) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396823118","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"ZdjJ7dTyeKKGCb3XTu0Wpcrrwzo","Bonnie  Bakoh","ZdjJ7dTyeKKGCb3XTu0Wpcrrwzo","Bonnie  Bakoh","true","ReCharge","2022-10-10T10:23:31Z","4.2.3","Feature","ZdjJ7dTyeKKGCb3XTu0Wpcrrwzo-20221010102331.223793166","[""div:nth-child(102) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397411214","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"YGbQcwrNnrRJvuW52LaKgN8R9bk","Bonnie  Bakoh","YGbQcwrNnrRJvuW52LaKgN8R9bk","Bonnie  Bakoh","true","Satismeter","2022-10-10T10:23:56Z","4.2.3","Feature","YGbQcwrNnrRJvuW52LaKgN8R9bk-20221010102356.660491773","[""div:nth-child(105) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397436650","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"p2VHqbB61zscjF4gdyFEmwtGwvM","Bonnie  Bakoh","p2VHqbB61zscjF4gdyFEmwtGwvM","Bonnie  Bakoh","true","Zendesk","2022-10-10T10:27:08Z","4.2.3","Feature","p2VHqbB61zscjF4gdyFEmwtGwvM-20221010102708.155353756","[""div:nth-child(127) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397628144","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"3jvkgDY52BwHmvRT9CGSVICSzgw","Bonnie  Bakoh","3jvkgDY52BwHmvRT9CGSVICSzgw","Bonnie  Bakoh","true","Click Up","2022-10-10T10:11:26Z","4.2.3","Feature","3jvkgDY52BwHmvRT9CGSVICSzgw-20221010101126.894579954","[""div:nth-child(29) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396686857","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"OxNlEttLEWEtO6MmvE9S_KZQ3tw","Bonnie  Bakoh","OxNlEttLEWEtO6MmvE9S_KZQ3tw","Bonnie  Bakoh","true","CommerceTools","2022-10-10T10:11:35Z","4.2.3","Feature","OxNlEttLEWEtO6MmvE9S_KZQ3tw-20221010101135.147535253","[""div:nth-child(30) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396695135","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"eFMJl7abHItUQQ_-gnXFV8h7aIg","Bonnie  Bakoh","eFMJl7abHItUQQ_-gnXFV8h7aIg","Bonnie  Bakoh","true","EverHour","2022-10-10T10:14:07Z","4.2.3","Feature","eFMJl7abHItUQQ_-gnXFV8h7aIg-20221010101407.293294172","[""div:nth-child(45) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396847284","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"G_-J5CBUCJOkLXelOUSwahoGTw0","Bonnie  Bakoh","G_-J5CBUCJOkLXelOUSwahoGTw0","Bonnie  Bakoh","true","Creatio","2022-10-10T10:12:19Z","4.2.3","Feature","G_-J5CBUCJOkLXelOUSwahoGTw0-20221010101219.266668292","[""div:nth-child(34) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396739255","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"DOgEn4tLp4cat0ObXVD1JRj3C6M","Bonnie  Bakoh","DOgEn4tLp4cat0ObXVD1JRj3C6M","Bonnie  Bakoh","true","Wix Answers","2022-10-10T10:26:38Z","4.2.3","Feature","DOgEn4tLp4cat0ObXVD1JRj3C6M-20221010102638.620402699","[""div:nth-child(124) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397598610","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"AzALp5C9cDnNi6iZBYVKZ_UJY3o","Bonnie  Bakoh","AzALp5C9cDnNi6iZBYVKZ_UJY3o","Bonnie  Bakoh","true","Jira","2022-10-10T10:18:16Z","4.2.3","Feature","AzALp5C9cDnNi6iZBYVKZ_UJY3o-20221010101816.318906347","[""div:nth-child(71) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397096303","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"LoFjSg2uhHnDgKeytxWbuY7AcCc","Bonnie  Bakoh","LoFjSg2uhHnDgKeytxWbuY7AcCc","Bonnie  Bakoh","true","Affiliate Future","2022-10-10T10:06:11Z","4.2.3","Feature","LoFjSg2uhHnDgKeytxWbuY7AcCc-20221010100611.920156296","[""div:nth-child(6) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396371907","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"a9S0vZwEifnxohea662urhrocBE","Bonnie  Bakoh","a9S0vZwEifnxohea662urhrocBE","Bonnie  Bakoh","true","Klaviyo","2022-10-10T10:18:34Z","4.2.3","Feature","a9S0vZwEifnxohea662urhrocBE-20221010101834.658541336","[""div:nth-child(73) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397114647","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"43NiLL-wPM18Cf5DS9EmjyABJMo","Bonnie  Bakoh","43NiLL-wPM18Cf5DS9EmjyABJMo","Bonnie  Bakoh","true","E-conomic","2022-10-10T10:13:34Z","4.2.3","Feature","43NiLL-wPM18Cf5DS9EmjyABJMo-20221010101334.331062287","[""div:nth-child(42) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396814321","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"uE4JZN50FZKAIGs9R5abmPfzJeg","Bonnie  Bakoh","uE4JZN50FZKAIGs9R5abmPfzJeg","Bonnie  Bakoh","true","Harvest","2022-10-10T10:16:41Z","4.2.3","Feature","uE4JZN50FZKAIGs9R5abmPfzJeg-20221010101641.967364439","[""div:nth-child(62) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397001955","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"-BVbcdSCMRtAFN4XX1G8zCPDDNs","Bonnie  Bakoh","-BVbcdSCMRtAFN4XX1G8zCPDDNs","Bonnie  Bakoh","true","Facebook Adinsights (sign in with facebook)","2022-10-10T10:14:32Z","4.2.3","Feature","-BVbcdSCMRtAFN4XX1G8zCPDDNs-20221010101432.611476059","[""div:nth-child(48) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396872602","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"3Ji5TAfAlyodigIYKsMBgNSLYo0","Bonnie  Bakoh","3Ji5TAfAlyodigIYKsMBgNSLYo0","Bonnie  Bakoh","true","Microsoft Dynamics 365 Business Central","2022-10-10T10:19:21Z","4.2.3","Feature","3Ji5TAfAlyodigIYKsMBgNSLYo0-20221010101921.840484099","[""div:nth-child(77) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397161829","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"7QNolDVUVgRRwmCtuXJVRux2rMA","Bonnie  Bakoh","7QNolDVUVgRRwmCtuXJVRux2rMA","Bonnie  Bakoh","true","Asana","2022-10-10T10:09:27Z","4.2.3","Feature","7QNolDVUVgRRwmCtuXJVRux2rMA-20221010100927.627179643","[""div:nth-child(17) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396567618","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"EKPFPXk36_YPUtrJ9bFxmy8PvrQ","Bonnie  Bakoh","EKPFPXk36_YPUtrJ9bFxmy8PvrQ","Bonnie  Bakoh","true","Azure Application Insights (Unsupported)","2022-10-10T10:09:56Z","4.2.3","Feature","EKPFPXk36_YPUtrJ9bFxmy8PvrQ-20221010100956.220118511","[""div:nth-child(20) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396596202","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"JNJhuQa0fCbc3d7Dn2J-UHK76bU","Bonnie  Bakoh","JNJhuQa0fCbc3d7Dn2J-UHK76bU","Bonnie  Bakoh","true","Google Ads (beta)","2022-10-10T10:15:48Z","4.2.3","Feature","JNJhuQa0fCbc3d7Dn2J-UHK76bU-20221010101548.496218887","[""div:nth-child(55) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396948487","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"xck0Qpl557SoNn403qZej47a3bM","Bonnie  Bakoh","xck0Qpl557SoNn403qZej47a3bM","Bonnie  Bakoh","true","HubSpot","2022-10-10T10:17:40Z","4.2.3","Feature","xck0Qpl557SoNn403qZej47a3bM-20221010101740.234047791","[""div:nth-child(67) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397060225","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"Qudrgk2tPThJ0X0mB_Gfp4OiMWg","Bonnie  Bakoh","Qudrgk2tPThJ0X0mB_Gfp4OiMWg","Bonnie  Bakoh","true","SFTP Connector","2022-10-10T10:24:16Z","4.2.3","Feature","Qudrgk2tPThJ0X0mB_Gfp4OiMWg-20221010102416.506333780","[""div:nth-child(107) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397456495","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"4n0hVbER_9zfPj-pcwRNqoD9WFQ","Bonnie  Bakoh","4n0hVbER_9zfPj-pcwRNqoD9WFQ","Bonnie  Bakoh","true","Orderhive","2022-10-10T10:21:24Z","4.2.3","Feature","4n0hVbER_9zfPj-pcwRNqoD9WFQ-20221010102124.073294077","[""div:nth-child(89) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397284063","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"Zz0GPiaEqWpqmZFE-Vduolixy04","Bonnie  Bakoh","Zz0GPiaEqWpqmZFE-Vduolixy04","Bonnie  Bakoh","true","MSSQL","2022-10-10T10:20:29Z","4.2.3","Feature","Zz0GPiaEqWpqmZFE-Vduolixy04-20221010102029.585428769","[""div:nth-child(82) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397229572","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"SfTpJ10bXW7oAmK7Hpln8gDCdE8","Bonnie  Bakoh","SfTpJ10bXW7oAmK7Hpln8gDCdE8","Bonnie  Bakoh","true","Google Search Console","2022-10-10T10:16:15Z","4.2.3","Feature","SfTpJ10bXW7oAmK7Hpln8gDCdE8-20221010101615.237555124","[""div:nth-child(59) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396975226","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"vzr2Y-ZdnYRWds9hM2hNCA0fst0","Bonnie  Bakoh","vzr2Y-ZdnYRWds9hM2hNCA0fst0","Bonnie  Bakoh","true","Intercom API","2022-10-10T10:18:07Z","4.2.3","Feature","vzr2Y-ZdnYRWds9hM2hNCA0fst0-20221010101807.654346896","[""div:nth-child(70) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665397087643","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"RkqiShpg38HtL4Z7k1_h24g3Q60","Bonnie  Bakoh","RkqiShpg38HtL4Z7k1_h24g3Q60","Bonnie  Bakoh","true","FTP Connector","2022-10-10T10:15:27Z","4.2.3","Feature","RkqiShpg38HtL4Z7k1_h24g3Q60-20221010101527.689515710","[""div:nth-child(53) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396927679","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
"ae1-ritPG6CMvPduzUOGsQCTl_w","Bonnie  Bakoh","ae1-ritPG6CMvPduzUOGsQCTl_w","Bonnie  Bakoh","true","CommerceTools (Legacy)","2022-10-10T10:11:44Z","4.2.3","Feature","ae1-ritPG6CMvPduzUOGsQCTl_w-20221010101144.593799229","[""div:nth-child(31) > .MuiPaper-root > .MuiCardActions-root:nth-child(3) > .MuiButtonBase-root > .MuiButton-label:nth-child(1)""]","1665396704583","2022-10-31T17:17:33Z","cbd3067f182f1d6e595831b7280ed55c"
